Kilo_Secs,Relative_Flux,Relative_Flux_Error
2167.568986,-0.002267403,0.001635
2167.592918,-0.000308849,0.001624938
2167.616938,-0.006055812,0.001662196
2167.640957,-0.001559707,0.001619687
2167.664976,-0.007047749,0.001613561
2167.688909,-0.00077648,0.001611403
2167.712928,-0.000160397,0.001610494
2167.736947,-0.000364604,0.0016108
2167.760966,-0.000654452,0.00160411
2167.784899,-0.010384146,0.001611354
2167.808918,0.001781043,0.001600526
2167.832938,-0.000717831,0.001604215
2167.856957,-0.002807755,0.001600169
2167.88089,-0.000598305,0.001604047
2167.904909,0.003470497,0.001605152
2167.928928,-0.003414627,0.00161536
2167.952947,0.00127031,0.001608414
2167.97688,-0.004504114,0.00160269
2168.000899,-0.006178135,0.001605165
2168.024918,0.00031664,0.001609839
2168.048938,0.007941437,0.001605653
2168.07287,-0.003920387,0.001601845
2168.09689,-0.000459421,0.001611001
2168.120909,0.002079986,0.001607245
2168.144928,0.001669944,0.001600746
2168.168861,0.00400552,0.001604407
2168.19288,0.001504734,0.001600998
2168.240918,-0.0018272,0.001605924
2168.264851,0.002445761,0.001606729
2168.336909,-0.002358591,0.001606726
2168.40888,-0.00065028,0.001604215
2168.432899,0.001790157,0.001607729
2168.456918,0.005325583,0.001602511
2168.480851,-0.000641345,0.001604215
2168.50487,-0.00218062,0.001613629
2168.552909,-0.000225668,0.001603615
2168.576842,0.003465707,0.001605278
2168.601898,0.001775803,0.001607782
2168.62583,0.001180682,0.001601554
2168.64985,-0.006199625,0.001612474
2168.721821,6.70E-05,0.001610335
2168.74584,-0.003536812,0.00161569
2168.84183,-0.005385886,0.001611305
2168.96184,-0.007184439,0.001613998
2168.985859,-0.001689056,0.00160586
2169.033811,-0.001946781,0.001606251
2169.105869,-0.0003805,0.001611075
2169.297763,-0.000495992,0.001618411
2169.345802,0.001748995,0.001607971
2169.369821,-0.004939712,0.001617906
2169.417773,0.00386505,0.001611954
2169.465811,0.001139848,0.001616013
2169.513763,0.001275226,0.001615822
2169.61079,0.007080008,0.001614309
2169.63481,-0.003232176,0.001615424
2169.658829,-0.005950134,0.001619475
2169.7308,-0.003188781,0.001615381
2169.778752,-0.005458345,0.001625928
2169.82679,0.002860912,0.001627743
2169.85081,-0.002276188,0.00162119
2169.874742,2.66E-05,0.001624884
2169.898762,0.000472495,0.001624223
2169.923731,0.000283999,0.001624511
2169.995789,-0.001209918,0.001619634
2170.259741,-0.005078745,0.001625477
2170.37975,-0.000938267,0.001626454
2170.40377,0.000157619,0.001631942
2170.427702,-0.002158472,0.001628294
2170.451722,9.13E-06,0.001625055
2170.523693,-0.002920792,0.001629462
2170.857197,-0.004649017,0.002168503
2170.878192,-0.004243928,0.002167703
2170.899187,-0.002758558,0.002157613
2170.920182,-0.000596937,0.002181826
2170.941178,-0.00089986,0.002175317
2170.962173,-0.003941442,0.002174277
2170.983168,0.000855967,0.002171822
2171.004163,-0.000923387,0.002196764
2171.025158,0.001640784,0.002177379
2171.046154,-0.001436515,0.002176433
2171.067149,-0.002261306,0.002185227
2171.088144,0.002030572,0.002190835
2171.109139,0.004850698,0.002170991
2171.130221,0.001796768,0.002177108
2171.151216,0.003530183,0.002180743
2171.172211,-0.002540763,0.002178695
2171.193206,0.001403328,0.002170811
2171.214202,0.005546136,0.002176727
2171.235197,0.000563645,0.002179622
2171.256192,-0.003367907,0.002173246
2171.277187,0.000778928,0.002179207
2171.298182,-0.007043771,0.002187792
2171.319178,0.003919654,0.002187124
2171.340173,0.004314854,0.002193429
2171.361168,-0.010648526,0.002180707
2171.382163,0.001470438,0.002184974
2171.403158,-0.00373846,0.002188336
2171.424154,-0.00405626,0.002174692
2171.445149,-0.006905584,0.00218041
2171.466144,-0.00464194,0.002183032
2171.487139,0.006297869,0.002182414
2171.508134,-0.005256556,0.002184285
2171.52913,0.008581227,0.002163723
2171.550125,-0.010760034,0.002188201
2171.57112,0.001766827,0.002184459
2171.613197,-0.005406089,0.002177476
2171.634106,-0.008805417,0.002191484
2171.655101,0.000937089,0.002186164
2171.676182,-0.001020351,0.002182987
2171.697178,0.004248761,0.002179531
2171.718173,0.012564624,0.002177004
2171.739168,-0.002993521,0.002194122
2171.781158,0.000579912,0.002201171
2171.802154,-0.005493518,0.002192047
2171.823149,0.003395214,0.0021813
2171.844144,0.000166127,0.00218068
2171.865139,-0.002135709,0.002199582
2171.886134,-0.006665547,0.002187286
2171.90713,0.005276098,0.002191738
2171.928125,-0.002743462,0.002193703
2171.94912,-0.006830608,0.002201978
2171.970115,0.001642065,0.002199108
2171.99111,0.006331566,0.00218257
2172.012106,0.001943855,0.002184301
2172.033101,-0.001782533,0.002198946
2172.054096,-0.003773369,0.002181551
2172.075091,0.001224785,0.002185777
2172.096086,0.004069682,0.002187167
2172.117082,-0.001519782,0.002291148
2172.138077,0.004804465,0.002199887
2172.159072,0.009176502,0.002198126
2172.180067,-0.010415381,0.002216553
2172.201062,-0.003989022,0.002196348
2172.222144,0.003132666,0.002196214
2172.243139,-0.004523263,0.002383348
2172.264134,0.003669229,0.002209345
2172.28513,0.002301024,0.002261877
2172.306125,0.008270764,0.002221232
2172.32712,-0.003571632,0.002202712
2172.348115,-0.016218091,0.002221275
2172.36911,-0.002888495,0.002208489
2172.390106,0.006193508,0.002204282
2172.411101,0.001099746,0.002207534
2172.432096,0.001682261,0.002199252
2172.453091,-0.003740637,0.002245991
2172.474086,-0.009046871,0.002213911
2172.495082,-0.004224148,0.002211269
2172.516077,-0.000671496,0.002211189
2172.537072,0.024871333,0.002215519
2172.558067,0.003067167,0.00221782
2172.579062,0.009097041,0.002339729
2172.600058,0.001632587,0.00220655
2172.642048,0.005697292,0.002212504
2172.663043,0.010709941,0.002209386
2172.684038,0.010658944,0.002209501
2172.726029,0.001815321,0.002206246
2172.768019,-0.001048303,0.00221209
2172.941078,-0.013971528,0.002260289
2173.130035,0.007774401,0.002215623
2173.172026,0.013130276,0.002204756
2173.214016,0.007855413,0.002222578
2173.235011,0.010246755,0.002217706
2173.256006,0.008030674,0.002208105
2173.297997,-0.009036582,0.002221533
2173.318992,0.007113778,0.002224159
2173.339987,0.005004997,0.002214312
2173.381978,0.002998089,0.002225533
2173.423968,0.005854131,0.002219718
30065.41164,0.003126076,0.001081073
30065.59464,-0.000888595,0.001074486
30065.83164,-0.005741298,0.001079351
30065.98564,0.006255231,0.00106753
30066.09164,-0.001341127,0.001075044
30066.21164,-0.003885084,0.00107759
30066.41164,0.003920908,0.001069915
30066.44863,-0.004305926,0.001067388
30066.48563,0.003257361,0.001070584
30066.52264,-0.000463998,0.001074265
30066.55965,0.00151027,0.001072322
30066.59664,0.001846828,0.001071997
30066.63363,0.007488796,0.00106645
30066.67064,0.00845693,0.001065507
30066.70765,0.006107842,0.001067821
30066.74463,0.011443608,0.001073111
30066.78164,0.012166221,0.001061896
30066.81865,0.008474811,0.001065518
30066.85564,0.008872266,0.001065135
30066.89264,0.00527533,0.001068675
30066.92965,-0.000672895,0.001074549
30066.96663,-0.00237047,0.001076237
30067.00364,0.00012818,0.001073771
30067.04064,-9.91E-05,0.001074002
30067.07762,0.003805142,0.001070155
30067.11464,0.005675973,0.001068321
30067.15163,-0.000802705,0.001064082
30067.18864,0.002605297,0.001071358
30067.22564,-0.001151567,0.001064437
30067.26263,-0.005605731,0.001068817
30067.29964,-0.005299881,0.001068522
30067.33664,0.001558866,0.001061803
30067.37363,0.000970192,0.001062385
30068.33562,-0.00080297,0.00106427
30068.37263,-0.002161397,0.001065607
30068.40963,-0.000696459,0.001064176
30068.44662,-0.002886667,0.001066329
30068.48362,-0.007778627,0.001071147
30068.52062,-0.009425047,0.001072777
30068.55762,-0.009162297,0.001061803
30068.59463,-0.006188853,0.001069596
30068.63162,-0.001602588,0.001065095
30068.66862,-0.006039549,0.001069459
30068.70562,-0.001890877,0.001065387
30068.74263,-0.004073177,0.001067535
30068.77961,-0.001529189,0.001065043
30068.81662,-0.002259729,0.001065764
30068.85362,-0.001615233,0.001065137
30068.89062,-0.005453518,0.001068912
30068.92761,-0.006722051,0.001059469
30068.96462,-0.005411773,0.001058196
30069.00162,-0.004915174,0.001068396
30069.03863,-0.002294718,0.001065827
30069.07563,-0.006895725,0.001059657
30069.11262,-0.003106717,0.001055972
30069.14962,-0.006682936,0.001059459
30069.18662,-0.005832805,0.001069322
30069.22361,-0.003733336,0.001067262
30069.26061,-0.004006435,0.001067535
30069.29762,-0.007435805,0.001070915
30069.33462,-0.005215684,0.001068733
30069.37162,-0.002978764,0.001066539
30069.40862,0.00054128,0.001063092
30069.44561,-0.000710105,0.001064322
30069.48261,-0.000908073,0.00106452
30069.51962,-0.005193664,0.001068733
30069.55661,-0.001613229,0.00106522
30069.59362,-0.010147057,0.001062895
30069.63061,-0.011389542,0.001064115
30069.66762,-0.007617244,0.001060431
30069.70461,-0.007238035,0.001070767
30069.74161,-0.005232394,0.001058113
30069.77862,-0.003347882,0.001056283
30069.81561,-0.003941728,0.001056865
30069.85261,-0.004728303,0.001057634
30069.88962,-0.004670816,0.001057582
30069.9266,-0.003086146,0.001056044
30069.96361,-0.005860509,0.001058749
30070.0006,-0.009221449,0.001062034
30070.03761,-0.010087225,0.001062884
30070.07461,-0.008055084,0.001060902
30070.11161,-0.005598775,0.001058509
30070.14861,-0.006686594,0.001059573
30070.18561,-0.004126578,0.001057083
30070.2226,-0.003482009,0.00105646
30070.25961,-0.005872422,0.001058791
30070.29661,-0.00210878,0.001055132
30070.3336,-0.006721323,0.001048927
30070.3706,-0.008850731,0.001061708
30070.40761,-0.009952786,0.00106279
30070.4446,-0.010024346,0.001052132
30070.4816,-0.01163313,0.001053695
30070.51862,-0.006050168,0.001058989
30070.55561,-0.0082106,0.001061101
30070.5926,-0.008668287,0.001050834
30070.6296,-0.00658556,0.001059521
30070.6666,-0.003833761,0.001046174
30070.70361,-0.006428762,0.001059375
30070.74061,-0.010630228,0.001052747
30070.77761,-0.01174516,0.001053831
30070.8146,-0.009162803,0.001051332
30070.8516,-0.008998486,0.001051176
30070.8886,-0.006754612,0.00104901
30070.9256,-0.005616732,0.001047915
30070.96261,-0.009858238,0.001052018
30070.9996,-0.00385716,0.001046225
30071.0366,-0.004527062,0.001057551
30071.0736,-0.004107149,0.001046472
30071.11059,-0.00622138,0.001048514
30071.14759,-0.007717887,0.001060671
30071.1846,-0.005519593,0.00105853
30071.22161,-0.005056619,0.001058082
30071.25861,-0.004262582,0.001057312
30071.2956,-0.003607954,0.001046009
30071.3326,-0.001300796,0.001054439
30071.3696,-8.37E-05,0.001053261
30071.4066,-0.004058299,0.001057125
30071.4436,-0.000588862,0.001053756
30071.48059,-0.002877945,0.001055982
30071.51761,-0.00834203,0.001050595
30071.55459,-0.004784121,0.001057842
30071.5916,-0.006332518,0.001059354
30071.6286,-0.006415357,0.001059438
30071.66559,-0.002543681,0.001055671
30071.7026,-0.002636942,0.001055764
30071.7396,-0.002058207,0.001055205
30071.77659,0.000522086,0.001052704
30071.8136,-0.005909283,0.001048266
30071.8506,-0.004879735,0.001057957
30071.88759,-0.010601495,0.001052809
30071.92459,-0.0070042,0.001060033
30071.96159,-0.007623117,0.001049931
30071.99859,-0.007695577,0.001050004
30072.03559,-0.005786633,0.001048163
30072.07259,-0.004500781,0.001057603
30072.10958,-0.001754918,0.001044285
30072.14659,-0.004046997,0.001046493
30072.1836,-0.005530582,0.001047925
30072.22059,-0.001502372,0.001044049
30072.25759,-0.004563321,0.001046997
30072.29458,-0.007322155,0.001049662
30072.3316,-0.005660074,0.00104806
30072.36859,-0.009903084,0.001052164
30072.40559,-0.005174037,0.001047595
30072.4426,-0.005877834,0.001048276
30072.47958,-0.008136003,0.00105046
30072.51659,-0.004696739,0.001047142
30072.55359,-0.00499388,0.00104743
30072.59058,-0.001543243,0.00104411
30072.62759,-0.00396342,0.001046441
30072.66459,-0.008425285,0.001050751
30072.70159,-0.006536805,0.001048927
30072.73859,-0.010289152,0.001052559
30072.77559,-0.008590572,0.001040198
30072.8126,-0.004914733,0.001047368
30072.84958,-0.005757721,0.001048184
30072.88659,-0.000450318,0.001043077
30072.92358,-0.003583565,0.001046092
30074.81057,-0.004855183,0.001047389
30074.84758,-0.007820191,0.001050253
30074.88457,-0.00216207,0.001044797
30074.92156,-0.00484172,0.001047379
30074.95856,-0.005450487,0.001047967
30074.99457,-0.010328502,0.001052684
30075.03157,-0.009146141,0.00105154
30075.06857,-0.008469208,0.001050885
30075.10557,-0.007342492,0.001049797
30075.14256,-0.01042196,0.001052778
30075.17957,-0.009475796,0.001051862
30075.21656,-0.005562557,0.00104808
30075.25356,-0.00665376,0.001049134
30075.29057,-0.006321071,0.001048814
30075.32757,-0.008431783,0.001050854
30075.36456,-0.010621869,0.001052976
30075.40156,-0.010825486,0.001053174
30075.43857,-0.008472739,0.001050896
30075.47556,-0.008010893,0.00105045
30075.51256,-0.006028156,0.001048535
30075.54956,-0.00796683,0.001050408
30075.58656,-0.000315171,0.001043036
30075.62357,-0.008770306,0.001051187
30075.66056,-0.009285027,0.001051685
30075.69756,-0.009875207,0.001052257
30075.73456,-0.012326792,0.001054635
30075.77156,-0.01612288,0.001047534
30075.80856,-0.014707968,0.001046171
30075.84556,-0.012723916,0.001044262
30075.88255,-0.002731282,0.001045362
30075.91957,-0.005830226,0.001048349
30075.95655,-0.003958518,0.001046544
30075.99355,-0.006097113,0.001037912
30076.03056,-0.004492188,0.001047059
30076.06756,-0.000629185,0.001043343
30076.10456,-0.010494236,0.001042123
30076.14156,-0.009054598,0.001040743
30076.17855,-0.009075816,0.001040764
30076.21555,-0.005699421,0.001048225
30076.25257,-0.00441581,0.001046987
30076.28956,-0.003325917,0.001045937
30076.32655,-0.003678174,0.001046277
30076.36355,0.00161772,0.001041188
30076.40056,-0.003090563,0.001045711
30076.43755,0.000554507,0.001042208
30076.47456,0.003009637,0.001039855
30076.51155,0.000671716,0.001042096
30076.54856,-0.002108494,0.001044767
30076.58555,-0.00258853,0.001045228
30076.62256,0.000171698,0.001042576
30076.65955,-0.00270589,0.001045341
30076.69655,-0.004842385,0.001047399
30076.73354,-0.000967816,0.00104367
30076.77055,9.71E-05,0.001042647
30076.80756,-0.003934031,0.001046524
30076.84455,-0.003538887,0.001046143
30076.88155,-0.003389489,0.001045999
30076.91855,-0.007315758,0.001049786
30076.95554,-0.003154866,0.001045773
30076.99255,-0.006223463,0.001048731
30077.02955,-0.004073771,0.001046658
30077.06655,0.000149188,0.001042596
30077.10357,-0.000425958,0.001043148
30077.14054,-0.000873573,0.001043578
30077.17754,-0.000543617,0.001043261
30077.21455,-0.00044805,0.001043169
30077.25155,0.000211729,0.001053168
30077.28855,-0.002089966,0.001044746
30077.32554,-0.008261981,0.001050699
30077.36254,-0.006622409,0.001049114
30077.39954,-0.004301112,0.001046874
30077.43655,-0.002763593,0.001045393
30077.47354,-0.004291238,0.001046863
30077.51054,-0.001047547,0.001043742
30077.54755,-0.001826134,0.00104449
30077.58455,-0.005126543,0.001047667
30077.62153,-0.005426556,0.001047956
30077.65854,-0.008791634,0.001051207
30077.69554,-0.009253732,0.001051654
30077.73255,-0.010414427,0.001052778
30077.76955,-0.00774208,0.001050191
30077.80654,-0.00738892,0.001049849
30077.84354,-0.005793729,0.001048307
30077.88054,-0.001863083,0.00104452
30077.91754,0.000947791,0.00104182
30077.95454,0.00297669,0.001039876
30077.99155,-0.002526419,0.001045156
30078.02854,-0.004160862,0.00104673
30078.06553,-0.009088337,0.001051488
30078.10254,-0.006997835,0.001049465
30078.13954,-0.006206053,0.0010487
30078.17654,-0.00176217,0.001044418
30078.21353,-0.00334216,0.001056605
30078.25054,-0.005095584,0.001047626
30078.28753,-0.003845804,0.001046421
30078.32454,0.00090749,0.001041851
30078.36153,3.41E-05,0.001042688
30078.39854,0.00206444,0.00104074
30078.43553,-0.006748299,0.001049217
30078.47254,-0.004812189,0.001047348
30078.50954,-0.00670735,0.001049176
30078.54658,-0.004301014,0.001046853
30078.58354,-0.005542448,0.001048049
30078.62053,-0.000675405,0.001043363
30078.65754,-0.00280887,0.001045413
30078.69453,-0.003503868,0.001046081
30078.73153,-0.002533551,0.001045146
30078.76854,-0.00842973,0.001050834
30078.80553,-0.009837124,0.001052195
30078.84254,-0.010182053,0.001052528
30078.87954,-0.006707308,0.001038465
30078.91654,-0.00380969,0.001046369
30078.95354,-0.00017429,0.001042872
30078.99053,-0.002285594,0.0010449
30079.02752,-0.007215662,0.001049652
30079.06453,-0.004690904,0.001047214
30079.10152,-0.000903487,0.001043568
30079.13854,-0.001021981,0.00104368
30079.17554,-0.001502876,0.001044141
30079.21253,-0.005680145,0.001048163
30079.24953,-0.00878915,0.001051166
30079.28653,-0.006667789,0.001049114
30079.32353,-0.003695768,0.001046246
30079.36052,-0.005033149,0.001047533
30079.39752,-0.002097635,0.001044705
30079.43453,0.000649094,0.001042065
30079.47154,0.002985548,0.001039825
30079.50853,-0.000290469,0.001042964
30079.54552,0.001367768,0.001041372
30079.58254,-0.005020695,0.001047513
30079.61952,-0.00634913,0.001048793
30079.65651,-0.00518426,0.001047667
30079.69353,-0.006973506,0.001049393
30079.73052,-0.006471721,0.001048907
30079.76753,-0.002294473,0.001044879
30079.80452,-0.00481651,0.001047307
30079.84152,0.003298659,0.001050112
30079.87852,-0.003430838,0.001045968
30079.91551,0.001032443,0.001041678
30079.95252,-0.004267539,0.001046771
30079.98952,-0.009056708,0.001051394
30080.02652,-0.005693335,0.001048142
30080.06352,-0.01341619,0.001055619
30080.10051,-0.00996415,0.001052268
30080.13752,-0.008806421,0.001051145
30080.17452,-0.00685698,0.001049258
30080.21152,-0.004173515,0.001046668
30080.24851,0.001834489,0.001040893
30080.28551,-0.001424024,0.001044018
30080.32254,-0.005045202,0.001047502
30080.35952,-0.005421536,0.001047864
30080.39652,-0.008573213,0.001050906
30080.43352,-0.005725145,0.001048153
30080.47052,-0.005566693,0.001047998
30080.50752,-0.00479871,0.001047255
30080.54451,-0.002003251,0.001044561
30080.58151,0.001295424,0.001041392
30080.61854,-0.000228089,0.001042852
30080.65551,-0.003354148,0.001045855
30080.69252,-0.002545167,0.001055733
30080.72951,-0.008720994,0.001051031
30080.76652,-0.007007776,0.001049372
30080.80352,-0.00747078,0.001049818
30080.84051,-0.008180641,0.001050502
30080.87751,-0.00686461,0.001049227
30080.91451,-0.005518102,0.001058613
30080.95152,-0.007672925,0.001060713
30080.98852,-0.006175591,0.00105925
30081.02552,-0.001669954,0.001054863
30081.06252,-0.004554477,0.001057665
30081.09951,-0.004749319,0.001057853
30081.13651,-0.011357226,0.00105356
30081.17352,-0.005920143,0.001058989
30081.21051,-0.008193852,0.001050491
30081.2475,-0.00859325,0.001050875
30081.2845,-0.002647126,0.001045136
30081.32151,-0.003781279,0.001046225
30081.35851,-0.005109108,0.001047502
30081.3955,0.001115656,0.001052137
30081.43252,-0.001804281,0.001044315
30081.4695,0.000121059,0.001053096
30081.50651,-0.005964853,0.001048318
30081.5435,-0.011030825,0.001053216
30081.58051,-0.009443381,0.001051675
30081.61751,-0.00479643,0.001057863
30081.6545,-0.006778793,0.001059793
30081.6915,-0.004417214,0.001046812
30081.72851,-0.005853033,0.001048194
30081.7655,-0.003728466,0.001046143
30081.8025,-0.00537732,0.001058415
30081.8395,-0.005198397,0.001058238
30081.87651,-0.003320723,0.001045742
30081.91351,-0.006638276,0.001048938
30081.9505,-0.006223694,0.001048535
30081.98751,-0.005927009,0.001048245
30082.0245,-0.005534145,0.001058551
30082.06151,-0.004136704,0.001057187
30082.0985,-0.000204573,0.001053364
30082.1355,-0.002136165,0.001055236
30082.17751,-0.003697793,0.00105675
30082.21451,-0.002420165,0.001055505
30082.2515,-0.000324002,0.001053467
30082.28851,-0.00592022,0.001058905
30082.3255,-0.005527574,0.00105852
30082.3625,-0.005958806,0.001058937
30082.3995,-0.005213233,0.001058207
30082.43651,-0.003699027,0.00105673
30082.47351,-0.004012101,0.001057031
30082.51051,-0.002339633,0.001055401
30082.54751,-0.001681937,0.001054759
30082.5845,-0.00086489,0.001053963
30082.62149,-0.003801378,0.001056813
30082.65851,-0.004499269,0.001057489
30082.69549,-0.008582122,0.001061467
30082.7325,-0.005522002,0.001058478
30082.7695,-0.005429276,0.001058384
30082.8065,-0.008185192,0.001061069
30082.8435,-0.004036174,0.001057021
30082.88049,-0.003196233,0.0010562
30082.91751,-0.002452968,0.001055474
30082.9545,-0.001358548,0.001054408
30082.9915,-0.000201395,0.001063915
30083.02849,-0.000407392,0.001064114
30083.06549,-0.004293355,0.001067923
30083.1025,-0.004425365,0.001068049
30083.1395,-0.004888765,0.001068501
30083.17649,-0.000167116,0.001063863
30083.21349,-0.002909909,0.001066549
30083.25049,-0.004857622,0.001068459
30083.2875,0.000236213,0.001063457
30083.32449,0.004914288,0.001058883
30083.36149,-0.002541603,0.001066172
30083.39849,-0.000680504,0.001064343
30083.43549,-0.003093812,0.001066706
30083.47249,-0.007846759,0.001060671
30083.50949,-0.007690084,0.001060514
30083.5465,-0.002999402,0.001066601
30083.5835,-0.003889635,0.001056802
30083.6205,0.001401185,0.001051663
30083.6575,-8.13E-05,0.001053096
30083.69449,0.000765483,0.001062895
30083.73149,0.001324668,0.001062343
30083.76849,-0.004904576,0.00105777
30083.80548,-0.003456083,0.001067021
30083.84249,-0.0124866,0.00106517
30083.87949,-0.011501112,0.0010642
30083.91649,-0.006141436,0.001058958
30083.95349,-0.008878282,0.001061625
30083.99048,-0.008142745,0.001060902
30084.02749,-0.004967668,0.001057801
30084.21248,-0.004905244,0.001068396
30084.24948,-0.007907075,0.00106064
30084.28649,-0.009467156,0.00106216
30084.32349,-0.006941631,0.001059688
30084.36049,-0.002905912,0.001066413
30084.39749,-0.003850067,0.001067335
30084.43448,-0.003246433,0.001066738
30084.47149,-0.001502445,0.001065022
30084.50848,0.0016633,0.001061917
30084.54547,-0.003442714,0.001066916
30084.58248,-0.005231815,0.001057988
30084.61948,-0.008288351,0.001060964
30084.6565,-0.00852934,0.001061195
30084.69349,-0.00080828,0.001064312
30084.73047,-0.006728688,0.001059427
30084.76749,-0.007644302,0.001060315
30084.80448,-0.00446099,0.001057208
30084.84147,-0.000722591,0.001064207
30084.87847,-0.003606457,0.001067031
30084.91548,0.001181626,0.001062333
30084.95249,0.000857367,0.001062645
30084.98948,-0.009434884,0.001062034
30085.02648,-0.008957439,0.001072279
30085.06348,-0.01456667,0.001067052
30085.10048,-0.010320982,0.001062884
30085.13748,-0.008019555,0.001071338
30085.17448,-0.008904413,0.001061488
30085.21148,-0.005450607,0.001068796
30085.24848,-0.006408364,0.001059041
30085.28547,-0.00115044,0.001064562
30085.32248,-0.004495006,0.001067839
30085.35948,-0.007946357,0.001071232
30085.39648,-0.010237405,0.001073488
30085.43349,-0.006683341,0.001069976
30085.47048,-0.004956379,0.00106827
30085.50747,-0.007637569,0.001070904
30085.54447,-0.007889974,0.001071147
30085.58148,-0.006974712,0.001070239
30085.61847,-0.003709124,0.001067021
30085.65547,-0.00713672,0.001070387
30085.69248,0.002367955,0.001061056
30085.72947,-0.001700996,0.001065032
30085.76648,-0.002005576,0.001065325
30085.80348,-0.008490126,0.001071697
30085.84048,-0.008357011,0.00107156
30085.87747,-0.012563296,0.001075711
30085.91447,-0.00646302,0.00106968
30085.95148,-0.008386771,0.00107157
30085.98847,-0.005459617,0.00106868
30086.02547,-0.005722725,0.001068933
30086.06248,-0.005429833,0.001068638
30086.09946,-0.006506077,0.001069691
30086.13647,-0.005849341,0.001069038
30086.17347,-0.009788396,0.001072915
30086.21047,-0.008014622,0.001071158
30086.24748,-0.010929509,0.001074029
30086.28446,-0.012592364,0.001075668
30086.32147,-0.013072808,0.001076137
30086.35847,0.000306623,0.001073581
30086.39546,-0.001808008,0.001065022
30086.43247,-3.70E-05,0.00106328
30086.46946,-0.004104608,0.001067262
30086.50647,-0.010011148,0.001073074
30086.54347,-0.012092264,0.001075125
30086.58046,-0.01080937,0.001073849
30086.61747,-0.012020518,0.00107504
30086.65446,-0.00935286,0.001083114
30086.69147,-0.007634089,0.001070693
30086.72846,-0.004154825,0.001077929
30086.76548,0.000504676,0.001073308
30086.80246,0.001028744,0.001072783
30086.83946,-0.005256047,0.001079001
30086.87647,-0.004035072,0.001077781
30086.91346,-0.002559617,0.001076311
30086.95046,-0.00910121,0.001072089
30086.98746,-0.006109674,0.001079819
30087.06146,0.000571642,0.001073182
30087.09846,-0.001788114,0.001075508
30087.13545,-0.001050444,0.00107477
30087.17246,0.000282293,0.001073445
30087.20945,-0.00115147,0.001074855
30087.24646,-0.001127531,0.00108546
30087.28346,-0.004644138,0.0010783
30087.32045,-0.008944013,0.001082569
30087.35746,-0.014489048,0.001088101
30087.39446,-0.016773947,0.001090384
30087.43145,-0.008646976,0.001082248
30087.46846,-0.009760085,0.00108335
30087.50546,-0.012261047,0.001085838
30087.54246,-0.009165354,0.00108274
30087.57946,-0.001649188,0.001075266
30087.61647,0.000353542,0.001083898
30087.65345,-0.00051656,0.001084758
30087.69046,-0.007774045,0.00108132
30087.72745,-0.007836303,0.001081373
30089.61943,-0.00759591,0.001101993
30089.65645,-0.012048895,0.001106507
30089.69344,-0.012104267,0.001106551
30089.73043,-0.007461789,0.00110182
30089.76745,-0.005752573,0.001100075
30089.80443,0.000510527,0.001104351
30089.84143,-0.003216373,0.001108133
30089.87844,-0.003218526,0.001108123
30089.91542,-0.010054192,0.001115104
30089.95244,-0.005795261,0.001110728
30089.98943,-0.021695875,0.00111626
30090.02643,-0.023803771,0.001118415
30090.06343,-0.007246182,0.001112172
30090.10042,-0.007420042,0.001112336
30090.13744,-0.003321398,0.001108133
30090.17444,-0.000875141,0.001105627
30090.21143,-0.001346241,0.001106093
30090.24844,-0.002413943,0.001107166
30090.28543,-0.004549444,0.001109331
30090.32243,0.000472828,0.001114812
30090.35942,-0.009883704,0.001114763
30090.39643,-0.015833893,0.001120871
30090.43343,-0.008475945,0.00111329
30090.47043,-0.000274582,0.001115521
30090.50744,-0.00117162,0.001116427
30090.54442,-0.003124016,0.001118421
30090.58143,-0.002286421,0.001117544
30090.61843,-0.00668665,0.001122064
30090.65543,0.001319763,0.001135014
30090.69243,-0.001564533,0.001138016
30090.72942,-0.006154313,0.001142818
30090.76643,-0.002744636,0.001149862
30090.80343,-0.010725186,0.001136885
30090.84043,-0.006755987,0.001132723
30090.87743,-0.008954782,0.001145704
30090.91443,-0.00419215,0.00117264
30090.95143,-0.005008136,0.001162841
30090.98843,-0.005013312,0.00116283
33170.36517,0.028894891,0.001432641
33170.52017,0.024179268,0.001381757
33170.70016,0.050810652,0.001353448
33170.81215,0.034099382,0.00133549
33170.94665,-0.022135085,0.001598979
33171.48361,-0.036224474,0.001592171
33171.6146,-0.034880969,0.001562354
33171.86908,0.026448444,0.001244259
33172.03607,0.011079242,0.001300561
33172.07206,0.001771244,0.001293622
33172.10807,0.01306097,0.001289347
33172.14406,0.021392179,0.001282829
33172.18005,0.042743549,0.001277087
33172.21605,0.039469982,0.001271795
33172.25205,0.024138547,0.001269758
33172.28806,0.019915365,0.001264777
33172.32405,-0.002920943,0.00125562
33172.36005,0.014015355,0.001250507
33172.39604,0.004839617,0.001245746
33172.43205,-0.048719998,0.001236604
33172.46804,-0.011924273,0.001233056
33172.50404,0.001485561,0.001229065
33172.54004,-0.016354122,0.001225765
33172.57603,0.007899131,0.001222153
33172.61202,-0.047157079,0.001223816
33172.64803,-0.044356116,0.001219949
33172.68403,-0.042213816,0.001214813
33172.72002,-0.009670153,0.001211266
33172.75603,-0.01977868,0.001268954
33172.79201,-0.010710187,0.001263618
33172.82902,-0.04097836,0.001258998
33172.86501,-0.037127469,0.001252236
33172.90102,-0.007223879,0.001250216
33172.937,-0.036169277,0.001242957
